"10.1017/S0956536113000047","SHIFTING ALLIANCES: EPICLASSIC AND EARLY POSTCLASSIC INTERACTIONS AT CERRO PORTEZUELO","Destiny L. Crider, ","24",1,"","2013-01-01T00:00:00Z","107-130",""
"10.2307/972023","","Neil L. Whitehead, John D. Early, John F. Peters, ","11",4,"","2000-01-01T00:00:00Z","435-435",""
"10.2307/972127","Urbanism and Early State Formation in the Huamelulpan Valley of Southern Mexico","Andrew K. Balkansky, ","9",1,"","1998-01-01T00:00:00Z","37-67",""
"10.2307/972127","Urbanism and Early State Formation in the Huamelulpan Valley of Southern Mexico","Andrew K. Balkansky, ","9",1,"","1998-01-01T00:00:00Z","37-67",""
"10.2307/972127","Urbanism and Early State Formation in the Huamelulpan Valley of Southern Mexico","Andrew K. Balkansky, ","9",1,"","1998-01-01T00:00:00Z","37-67",""
"10.2307/972127","Urbanism and Early State Formation in the Huamelulpan Valley of Southern Mexico","Andrew K. Balkansky, ","9",1,"","1998-01-01T00:00:00Z","37-67",""
"10.2307/972127","Urbanism and Early State Formation in the Huamelulpan Valley of Southern Mexico","Andrew K. Balkansky, ","9",1,"","1998-01-01T00:00:00Z","37-67",""
"10.1017/S095653610700003X","TEXTILES AND THE MAYA ARCHAEOLOGICAL RECORD","Arlen F. Chase, Diane Z. Chase, Elayne Zorn, Wendy Teeter, ","19",1,"","2008-01-01T00:00:00Z","127-142",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/972148","Microwear Analysis in the Southeast Maya Lowlands: Two Case Studies at Copan, Honduras","Kazuo Aoyama, ","6",2,"","1995-01-01T00:00:00Z","129-144",""
"10.2307/4141558","","Timothy W. Pugh, Michael E. Smith, Francis F. Berdan, ","15",2,"","2004-01-01T00:00:00Z","244-246",""
"10.2307/4141558","","Timothy W. Pugh, Michael E. Smith, Francis F. Berdan, ","15",2,"","2004-01-01T00:00:00Z","244-246",""
"10.2307/4141558","","Timothy W. Pugh, Michael E. Smith, Francis F. Berdan, ","15",2,"","2004-01-01T00:00:00Z","244-246",""
"10.2307/4141558","","Timothy W. Pugh, Michael E. Smith, Francis F. Berdan, ","15",2,"","2004-01-01T00:00:00Z","244-246",""
"10.2307/4141558","","Timothy W. Pugh, Michael E. Smith, Francis F. Berdan, ","15",2,"","2004-01-01T00:00:00Z","244-246",""
"10.2307/4141558","","Timothy W. Pugh, Michael E. Smith, Francis F. Berdan, ","15",2,"","2004-01-01T00:00:00Z","244-246",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536104151092","THE WAY THINGS FALL APART: Social organization and the Classic Maya 
collapse of Copan","T. Kam
Manahan


Manahan TK,","15",1,"","2004-01-01T00:00:00Z","107-125",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
"10.1017/S0956536110000167","OBSIDIAN PRODUCTION AND CHANGING CONSUMPTION IN THE LAKE PATZCUARO BASIN, MICHOACAN, MEXICO","Karin J. Rebnegger, ","21",1,"","2010-01-01T00:00:00Z","79-89",""
