"10.1017/S0956536113000047","SHIFTING ALLIANCES: EPICLASSIC AND EARLY POSTCLASSIC INTERACTIONS AT CERRO PORTEZUELO","Destiny L. Crider, ","24",1,"","2013-01-01T00:00:00Z","107-130",""
"10.2307/972155","","Julia A. Hendon, Edward Mark Schortman, ","6",2,"","1995-01-01T00:00:00Z","187-189",""
"10.2307/972155","","Julia A. Hendon, Edward Mark Schortman, ","6",2,"","1995-01-01T00:00:00Z","187-189",""
"10.2307/972155","","Julia A. Hendon, Edward Mark Schortman, ","6",2,"","1995-01-01T00:00:00Z","187-189",""
"10.2307/972155","","Julia A. Hendon, Edward Mark Schortman, ","6",2,"","1995-01-01T00:00:00Z","187-189",""
"10.2307/972155","","Julia A. Hendon, Edward Mark Schortman, ","6",2,"","1995-01-01T00:00:00Z","187-189",""
"10.2307/972155","","Julia A. Hendon, Edward Mark Schortman, ","6",2,"","1995-01-01T00:00:00Z","187-189",""
"10.2307/972155","","Julia A. Hendon, Edward Mark Schortman, ","6",2,"","1995-01-01T00:00:00Z","187-189",""
"10.2307/972155","","Julia A. Hendon, Edward Mark Schortman, ","6",2,"","1995-01-01T00:00:00Z","187-189",""
"10.2307/972155","","Julia A. Hendon, Edward Mark Schortman, ","6",2,"","1995-01-01T00:00:00Z","187-189",""
"10.2307/972155","","Julia A. Hendon, Edward Mark Schortman, ","6",2,"","1995-01-01T00:00:00Z","187-189",""
"10.2307/972155","","Julia A. Hendon, Edward Mark Schortman, ","6",2,"","1995-01-01T00:00:00Z","187-189",""
"10.2307/972155","","Julia A. Hendon, Edward Mark Schortman, ","6",2,"","1995-01-01T00:00:00Z","187-189",""
"10.2307/972155","","Julia A. Hendon, Edward Mark Schortman, ","6",2,"","1995-01-01T00:00:00Z","187-189",""
"10.1017/S1045663500005332","LAQ volume 7 issue 3 Cover and Front matter","","7",3,"","1996-01-01T00:00:00Z","f1-f4",""
"10.1017/S0956536100000791","Interregional Interaction and Social Development on the Oaxaca Coast","Arthur A. Joyce, ","4",1,"","1993-01-01T00:00:00Z","67-84",""
"10.1017/S0956536100000791","Interregional Interaction and Social Development on the Oaxaca Coast","Arthur A. Joyce, ","4",1,"","1993-01-01T00:00:00Z","67-84",""
"10.7183/1045-6635.24.1.47","Posthumous Body Manipulation in the Classic Period Mixtequilla: Reevaluating the Human Remains of Ossuary I from El Zapotal, Veracruz","Vera Tiesler,  Arturo Romano-Pacheco,  Jorge Gmez-Valds, Annick Daneels, ","24",1,"","2013-01-01T00:00:00Z","47-71",""
"10.7183/1045-6635.24.2.123","Economic Consumption and Domestic Economy in Cholula's Rural Hinterland, Mexico","Kenneth Hirth, ","24",2,"","2013-01-01T00:00:00Z","123-148",""
"10.7183/1045-6635.24.2.123","Economic Consumption and Domestic Economy in Cholula's Rural Hinterland, Mexico","Kenneth Hirth, ","24",2,"","2013-01-01T00:00:00Z","123-148",""
"10.7183/1045-6635.24.2.123","Economic Consumption and Domestic Economy in Cholula's Rural Hinterland, Mexico","Kenneth Hirth, ","24",2,"","2013-01-01T00:00:00Z","123-148",""
"10.7183/1045-6635.24.2.123","Economic Consumption and Domestic Economy in Cholula's Rural Hinterland, Mexico","Kenneth Hirth, ","24",2,"","2013-01-01T00:00:00Z","123-148",""
"10.7183/1045-6635.24.2.123","Economic Consumption and Domestic Economy in Cholula's Rural Hinterland, Mexico","Kenneth Hirth, ","24",2,"","2013-01-01T00:00:00Z","123-148",""
"10.7183/1045-6635.24.2.123","Economic Consumption and Domestic Economy in Cholula's Rural Hinterland, Mexico","Kenneth Hirth, ","24",2,"","2013-01-01T00:00:00Z","123-148",""
"10.7183/1045-6635.24.2.123","Economic Consumption and Domestic Economy in Cholula's Rural Hinterland, Mexico","Kenneth Hirth, ","24",2,"","2013-01-01T00:00:00Z","123-148",""
"10.2307/971622","","Marshall Joseph Becker, Elliott M. Abrams, ","7",2,"","1996-01-01T00:00:00Z","172-173",""
"10.2307/972054","Alfarera temprana en sitios de cazadoresrecolectores de la regin pampeana (Argentina)","Gustavo G. Politis,  Gustavo A. Martnez, Mariano Bonomo, ","12",2,"","2001-01-01T00:00:00Z","167-181",""
"10.1017/S1045663500002789","ECKIXIL: Understanding the Classic to Postclassic Survival and Transformation of a Peten Maya Village","Kevin R. Schwarz, ","20",3,"","2009-01-01T00:00:00Z","413-441",""
"10.7183/1045-6635.26.4.550","The Last Groups Standing: Living Abandonment at the Ancient Maya Center of Minanha, Belize
","Maxime Lamoureux-St-Hilaire, Scott Macrae, Carmen A. McCane, Evan A. Parker, Gyles Iannone, ","26",4,"","2015-01-01T00:00:00Z","550-569",""
"10.7183/1045-6635.26.4.550","The Last Groups Standing: Living Abandonment at the Ancient Maya Center of Minanha, Belize
","Maxime Lamoureux-St-Hilaire, Scott Macrae, Carmen A. McCane, Evan A. Parker, Gyles Iannone, ","26",4,"","2015-01-01T00:00:00Z","550-569",""
"10.2307/972079","","Michael Malpass, Karen E. Stothert, ","4",4,"","1993-01-01T00:00:00Z","392-393",""
"10.2307/972079","","Michael Malpass, Karen E. Stothert, ","4",4,"","1993-01-01T00:00:00Z","392-393",""
"10.7183/1045-6635.22.1.97","Obsidian in Southern Ecuador: The Carboncillo Source","Dennis E. Ogburn, ","22",1,"","2011-01-01T00:00:00Z","97-120",""
"10.7183/1045-6635.22.1.97","Obsidian in Southern Ecuador: The Carboncillo Source","Dennis E. Ogburn, ","22",1,"","2011-01-01T00:00:00Z","97-120",""
"10.7183/1045-6635.22.1.97","Obsidian in Southern Ecuador: The Carboncillo Source","Dennis E. Ogburn, ","22",1,"","2011-01-01T00:00:00Z","97-120",""
"10.7183/1045-6635.22.1.97","Obsidian in Southern Ecuador: The Carboncillo Source","Dennis E. Ogburn, ","22",1,"","2011-01-01T00:00:00Z","97-120",""
"10.7183/1045-6635.22.1.97","Obsidian in Southern Ecuador: The Carboncillo Source","Dennis E. Ogburn, ","22",1,"","2011-01-01T00:00:00Z","97-120",""
"10.7183/1045-6635.22.1.97","Obsidian in Southern Ecuador: The Carboncillo Source","Dennis E. Ogburn, ","22",1,"","2011-01-01T00:00:00Z","97-120",""
"10.1017/S0956536109000042","RETHINKING THE GREAT EARTHWORK OF TIKAL: A HYDRAULIC HYPOTHESIS FOR THE CLASSIC MAYA POLITY","Jay E. Silverstein, David Webster, Horacio Martinez, Alvaro Soto, ","20",1,"","2009-01-01T00:00:00Z","45-58",""
"10.2307/972218","","Bruce Winterhalder, Mark S. Aldenderfer, ","10",1,"","1999-01-01T00:00:00Z","96-98",""
"10.2307/972218","","Bruce Winterhalder, Mark S. Aldenderfer, ","10",1,"","1999-01-01T00:00:00Z","96-98",""
"10.7183/1045-6635.26.3.401","Dual Strategies of the Rural Elites: Exploring the Intersection of Regional and Local Transformations in the Lurin Valley, Per","Giancarlo Marcone, Enrique Lpez-Hurtado, ","26",3,"","2015-01-01T00:00:00Z","401-420",""
"10.1017/S1045663500008609","Index to Volume 2","","2",4,"","1991-01-01T00:00:00Z","384-384",""
"10.1017/S1045663500008609","Index to Volume 2","","2",4,"","1991-01-01T00:00:00Z","384-384",""
"10.1017/S0956536100000924","Obsidian as Jewelry: Lapidary Production in Aztec Otumba, Mexico","Cynthia L. Otis Charlton, ","4",2,"","1993-01-01T00:00:00Z","231-243",""
"10.1017/S1045663500007513","LAQ volume 18 issue 3 Cover and Back matter","","18",3,"","2007-01-01T00:00:00Z","b1-b3",""
"10.2307/971585","","AnnCorinne Freter, Gordon R. Willey, Richard M. Leventhal, Arthur A. Demarest, William L. Fash, ","7",3,"","1996-01-01T00:00:00Z","287-287",""
"10.7183/1045-6635.25.3.256","La Gestin de Recursos Vegetales En Las Poblaciones Prehistricas de Las Tierras Bajas Del Sureste Del Uruguay: Un Abordaje Multidisciplinar","Jos Mara Lpez Mazz, Juan Martin Dabezies, Irina Capdepont, ","25",3,"","2014-01-01T00:00:00Z","256-277",""
"10.2307/972086","An Ethnoarchaeological Study of Tool Design and Selection in an Andean Agro-Pastoral Context","Steve A. Tomka, ","12",4,"","2001-01-01T00:00:00Z","395-411",""
"10.2307/972086","An Ethnoarchaeological Study of Tool Design and Selection in an Andean Agro-Pastoral Context","Steve A. Tomka, ","12",4,"","2001-01-01T00:00:00Z","395-411",""
"10.2307/972086","An Ethnoarchaeological Study of Tool Design and Selection in an Andean Agro-Pastoral Context","Steve A. Tomka, ","12",4,"","2001-01-01T00:00:00Z","395-411",""
"10.2307/972086","An Ethnoarchaeological Study of Tool Design and Selection in an Andean Agro-Pastoral Context","Steve A. Tomka, ","12",4,"","2001-01-01T00:00:00Z","395-411",""
"10.1017/S0956536113000060","POSSIBLE MIGRATIONS AND SHIFTING IDENTITIES IN THE CENTRAL MEXICAN EPICLASSIC","George L. Cowgill, ","24",1,"","2013-01-01T00:00:00Z","131-149",""
"10.1017/S0956536113000060","POSSIBLE MIGRATIONS AND SHIFTING IDENTITIES IN THE CENTRAL MEXICAN EPICLASSIC","George L. Cowgill, ","24",1,"","2013-01-01T00:00:00Z","131-149",""
"10.1017/S0956536113000060","POSSIBLE MIGRATIONS AND SHIFTING IDENTITIES IN THE CENTRAL MEXICAN EPICLASSIC","George L. Cowgill, ","24",1,"","2013-01-01T00:00:00Z","131-149",""
"10.1017/S0956536113000060","POSSIBLE MIGRATIONS AND SHIFTING IDENTITIES IN THE CENTRAL MEXICAN EPICLASSIC","George L. Cowgill, ","24",1,"","2013-01-01T00:00:00Z","131-149",""
"10.1017/S0956536113000060","POSSIBLE MIGRATIONS AND SHIFTING IDENTITIES IN THE CENTRAL MEXICAN EPICLASSIC","George L. Cowgill, ","24",1,"","2013-01-01T00:00:00Z","131-149",""
"10.1017/S0956536113000060","POSSIBLE MIGRATIONS AND SHIFTING IDENTITIES IN THE CENTRAL MEXICAN EPICLASSIC","George L. Cowgill, ","24",1,"","2013-01-01T00:00:00Z","131-149",""
"10.2307/972001","Exotic Goods and Everyday Chiefs: Long-Distance Exchange and Indigenous Sociopolitical Development in the South Central Andes","Paul S. Goldstein, ","11",4,"","2000-01-01T00:00:00Z","335-361",""
"10.1017/S0956536110000106","ONSET OF THE EARLY CLASSIC PERIOD IN THE SOUTHERN MAYA LOWLANDS: NEW EVIDENCE FROM PUNTA DE CHIMINO, GUATEMALA","Bruce R. Bachand, ","21",1,"","2010-01-01T00:00:00Z","21-44",""
"10.1017/S0956536110000106","ONSET OF THE EARLY CLASSIC PERIOD IN THE SOUTHERN MAYA LOWLANDS: NEW EVIDENCE FROM PUNTA DE CHIMINO, GUATEMALA","Bruce R. Bachand, ","21",1,"","2010-01-01T00:00:00Z","21-44",""
"10.1017/S0956536115000097","AN APPRAISAL OF REGIONAL SURVEYS IN THE BASIN OF MEXICO, 19601975","Jeffrey R. Parsons, ","26",1,"","2015-01-01T00:00:00Z","183-196",""
"10.1017/S0956536115000097","AN APPRAISAL OF REGIONAL SURVEYS IN THE BASIN OF MEXICO, 19601975","Jeffrey R. Parsons, ","26",1,"","2015-01-01T00:00:00Z","183-196",""
"10.1017/S0956536115000097","AN APPRAISAL OF REGIONAL SURVEYS IN THE BASIN OF MEXICO, 19601975","Jeffrey R. Parsons, ","26",1,"","2015-01-01T00:00:00Z","183-196",""
"10.1017/S0956536115000097","AN APPRAISAL OF REGIONAL SURVEYS IN THE BASIN OF MEXICO, 19601975","Jeffrey R. Parsons, ","26",1,"","2015-01-01T00:00:00Z","183-196",""
"10.1017/S0956536115000097","AN APPRAISAL OF REGIONAL SURVEYS IN THE BASIN OF MEXICO, 19601975","Jeffrey R. Parsons, ","26",1,"","2015-01-01T00:00:00Z","183-196",""
"10.1017/S0956536115000097","AN APPRAISAL OF REGIONAL SURVEYS IN THE BASIN OF MEXICO, 19601975","Jeffrey R. Parsons, ","26",1,"","2015-01-01T00:00:00Z","183-196",""
"10.1017/S0956536115000097","AN APPRAISAL OF REGIONAL SURVEYS IN THE BASIN OF MEXICO, 19601975","Jeffrey R. Parsons, ","26",1,"","2015-01-01T00:00:00Z","183-196",""
"10.1017/S0956536115000097","AN APPRAISAL OF REGIONAL SURVEYS IN THE BASIN OF MEXICO, 19601975","Jeffrey R. Parsons, ","26",1,"","2015-01-01T00:00:00Z","183-196",""
"10.1017/S0956536115000097","AN APPRAISAL OF REGIONAL SURVEYS IN THE BASIN OF MEXICO, 19601975","Jeffrey R. Parsons, ","26",1,"","2015-01-01T00:00:00Z","183-196",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.2307/972087","Late Paleo-Indian Coastal Foragers: Specialized Extractive Behavior at Quebrada Tacahuay, Peru","Susan D. deFrance,  David K. Keefer,  James B. Richardson, Adn Umire Alvarez, ","12",4,"","2001-01-01T00:00:00Z","413-426",""
"10.1017/S095653611000009X","OLMEC GREENSTONE IN EARLY FORMATIVE MESOAMERICA: EXCHANGE AND PROCESS OF PRODUCTION","Olaf Jaime-Rivern, ","21",1,"","2010-01-01T00:00:00Z","123-133",""
"10.2307/3557584","","Craig Goralski, Marilyn A. Masson, ","14",4,"","2003-01-01T00:00:00Z","501-502",""
"10.7183/1045-6635.23.1.51","Eating Fish in the Driest Desert in the World: Osteological and Biogeochemical Analyses of Human Skeletal Remains from the San Salvador Cemetery, North Chile","Christina Torres-Rouff, William J. Pestle, Francisco Gallardo, ","23",1,"","2012-01-01T00:00:00Z","51-69",""
"10.1017/S1045663500002479","LAQ volume 20 issue 1 Cover and Back matter","","20",1,"","2009-01-01T00:00:00Z","b1-b3",""
"10.1017/S1045663500002479","LAQ volume 20 issue 1 Cover and Back matter","","20",1,"","2009-01-01T00:00:00Z","b1-b3",""
"10.2307/971729","Mortuary Practices, Social Development, and Ideology in Precolumbian Puerto Rico","L. Antonio Curet, Jos R. Oliver, ","9",3,"","1998-01-01T00:00:00Z","217-239",""
"10.1017/S104566350000290X","Author Index","","20",4,"","2009-01-01T00:00:00Z","628-630",""
"10.1017/S104566350000290X","Author Index","","20",4,"","2009-01-01T00:00:00Z","628-630",""
"10.7183/1045-6635.27.2.257","Low-Intensity Investigations at Three Small Sites Along Lake Xaltocan in the Northern Basin of Mexico","Christopher T. Morehart, Destiny L. Crider, ","27",2,"","2016-01-01T00:00:00Z","257-263",""
"10.1017/S0956536112000065","USE OF ","Ezgi Akpinar Ferrand, Nicholas P. Dunning, David L. Lentz, John G. Jones, ","23",1,"","2012-01-01T00:00:00Z","85-101",""
"10.1017/S0956536112000065","USE OF ","Ezgi Akpinar Ferrand, Nicholas P. Dunning, David L. Lentz, John G. Jones, ","23",1,"","2012-01-01T00:00:00Z","85-101",""
"10.1017/S0956536112000065","USE OF ","Ezgi Akpinar Ferrand, Nicholas P. Dunning, David L. Lentz, John G. Jones, ","23",1,"","2012-01-01T00:00:00Z","85-101",""
"10.1017/S0956536112000065","USE OF ","Ezgi Akpinar Ferrand, Nicholas P. Dunning, David L. Lentz, John G. Jones, ","23",1,"","2012-01-01T00:00:00Z","85-101",""
"10.2307/971619","","JoEllen Burkholder, Charles Stanish, Lee Steadman, ","7",2,"","1996-01-01T00:00:00Z","168-169",""
"10.2307/971619","","JoEllen Burkholder, Charles Stanish, Lee Steadman, ","7",2,"","1996-01-01T00:00:00Z","168-169",""
"10.2307/971619","","JoEllen Burkholder, Charles Stanish, Lee Steadman, ","7",2,"","1996-01-01T00:00:00Z","168-169",""
"10.2307/971619","","JoEllen Burkholder, Charles Stanish, Lee Steadman, ","7",2,"","1996-01-01T00:00:00Z","168-169",""
"10.2307/971619","","JoEllen Burkholder, Charles Stanish, Lee Steadman, ","7",2,"","1996-01-01T00:00:00Z","168-169",""
"10.2307/971619","","JoEllen Burkholder, Charles Stanish, Lee Steadman, ","7",2,"","1996-01-01T00:00:00Z","168-169",""
"10.2307/971619","","JoEllen Burkholder, Charles Stanish, Lee Steadman, ","7",2,"","1996-01-01T00:00:00Z","168-169",""
"10.1017/S1045663500011652","LAQ volume 24 issue 2 Cover and Back matter","","24",2,"","2013-01-01T00:00:00Z","b1-b5",""
"10.1017/S0956536105050182","THE OBSIDIAN TRADE TO THE TUXTLAS REGION AND ITS IMPLICATIONS FOR 
THE PREHISTORY OF SOUTHERN VERACRUZ, MEXICO","Robert S.
Santley


Santley RS,Philip J. Arnold
III

III PJA,Aveni, Anthony F.,Borhegyi, Stephan F.,Bove, Frederick J.,Sonia Medrano Busto,Braswell, Geoffrey E.,Brown, Kenneth L.,Carrasco, David,Lindsey Jones,Scott Sessions,Charlton, Thomas H.,Cheek, Charles D.,Clark, John E.,Coe, Michael D.,Cohen, Abner,Cowgill, George L.,Diehl, Richard A.,Drucker, Philip,Drucker, Philip,Fash, William L.,Barbara W. Fash,Ferriz, H.,Garcia Cook, Angel,Beatriz Leonor Merino Carrion,Heller, Lynette,Barbara A. Hall,Hellmuth, Nicholas,Kidder, Alfred V.,Jesse D. Jennings,Edwin M. Shook,Killion, Thomas W.,Javier Urcid,Knight, Charles L. F.,Laporte, Juan P.,Manzanilla, Linda,Marcus, Joyce,Marcus, Joyce,Marcus, Joyce,Miller, Arthur G.,Millon, Rene,Millon, Rene,Ortiz Ceballos, Ponciano,Ortiz Ceballos, Ponciano,Robert S. Santley,Parsons, Lee A.,Pasztory, Esther,Pool, Christopher A.,Pool, Christopher A.,Pool, Christopher A.,Pool, Christopher A.,Georgina M. Britt,Pool, Christopher A.,Robert S. Santley,Sanders, William T.,Joseph W. Michels,Sanders, William T.,Barbara J. Price,Sanders, William T.,Jeffrey R. Parsons,Robert S. Santley,Santley, Robert S.,Santley, Robert S.,Santley, Robert S.,Santley, Robert S.,Santley, Robert S.,Santley, Robert S.,Rani T. Alexander,Santley, Robert S.,Philip J. Arnold III,Santley, Robert S.,Philip J. Arnold III,Santley, Robert S.,Thomas P. Barrett,Santley, Robert S.,Christopher A. Pool,Santley, Robert S.,Philip J. Arnold III,Thomas P. Barrett,Santley, Robert S.,Philip J. Arnold III,Christopher A. Pool,Santley, Robert S.,Janet M. Kerley,Thomas P. Barrett,Santley, Robert S.,Ronald R. Kneebone,Janet M. Kerley,Santley, Robert S.,Ponciano Ortiz Ceballos,Christopher A. Pool,Santley, Robert S.,Clare Yarborough,Barbara A. Hall,Santley, Robert S.,Thomas P. Barrett,Michael D. Glascock,Hector Neff,Schele, Linda,David Freidel,Sharer, Robert J.,Spence, Michael W.,Spence, Michael W.,Stark, Barbara L.,Barbara A. Hall,Stuart Speaker,Clare Yarborough,Stark, Barbara L.,Lynette Heller,Michael D. Glascock,J. Michael Elam,Hector Neff,Storey, Rebecca,Stuart, David,Sugiyama, Saburo,Valenzuela, Juan,Weiant, C. W.,Widmer, Randolph J.,Rebecca Storey,Yarborough, Clare M.,","16",2,"","2005-01-01T00:00:00Z","179-194",""
"10.1017/S0956536105050182","THE OBSIDIAN TRADE TO THE TUXTLAS REGION AND ITS IMPLICATIONS FOR 
THE PREHISTORY OF SOUTHERN VERACRUZ, MEXICO","Robert S.
Santley


Santley RS,Philip J. Arnold
III

III PJA,Aveni, Anthony F.,Borhegyi, Stephan F.,Bove, Frederick J.,Sonia Medrano Busto,Braswell, Geoffrey E.,Brown, Kenneth L.,Carrasco, David,Lindsey Jones,Scott Sessions,Charlton, Thomas H.,Cheek, Charles D.,Clark, John E.,Coe, Michael D.,Cohen, Abner,Cowgill, George L.,Diehl, Richard A.,Drucker, Philip,Drucker, Philip,Fash, William L.,Barbara W. Fash,Ferriz, H.,Garcia Cook, Angel,Beatriz Leonor Merino Carrion,Heller, Lynette,Barbara A. Hall,Hellmuth, Nicholas,Kidder, Alfred V.,Jesse D. Jennings,Edwin M. Shook,Killion, Thomas W.,Javier Urcid,Knight, Charles L. F.,Laporte, Juan P.,Manzanilla, Linda,Marcus, Joyce,Marcus, Joyce,Marcus, Joyce,Miller, Arthur G.,Millon, Rene,Millon, Rene,Ortiz Ceballos, Ponciano,Ortiz Ceballos, Ponciano,Robert S. Santley,Parsons, Lee A.,Pasztory, Esther,Pool, Christopher A.,Pool, Christopher A.,Pool, Christopher A.,Pool, Christopher A.,Georgina M. Britt,Pool, Christopher A.,Robert S. Santley,Sanders, William T.,Joseph W. Michels,Sanders, William T.,Barbara J. Price,Sanders, William T.,Jeffrey R. Parsons,Robert S. Santley,Santley, Robert S.,Santley, Robert S.,Santley, Robert S.,Santley, Robert S.,Santley, Robert S.,Santley, Robert S.,Rani T. Alexander,Santley, Robert S.,Philip J. Arnold III,Santley, Robert S.,Philip J. Arnold III,Santley, Robert S.,Thomas P. Barrett,Santley, Robert S.,Christopher A. Pool,Santley, Robert S.,Philip J. Arnold III,Thomas P. Barrett,Santley, Robert S.,Philip J. Arnold III,Christopher A. Pool,Santley, Robert S.,Janet M. Kerley,Thomas P. Barrett,Santley, Robert S.,Ronald R. Kneebone,Janet M. Kerley,Santley, Robert S.,Ponciano Ortiz Ceballos,Christopher A. Pool,Santley, Robert S.,Clare Yarborough,Barbara A. Hall,Santley, Robert S.,Thomas P. Barrett,Michael D. Glascock,Hector Neff,Schele, Linda,David Freidel,Sharer, Robert J.,Spence, Michael W.,Spence, Michael W.,Stark, Barbara L.,Barbara A. Hall,Stuart Speaker,Clare Yarborough,Stark, Barbara L.,Lynette Heller,Michael D. Glascock,J. Michael Elam,Hector Neff,Storey, Rebecca,Stuart, David,Sugiyama, Saburo,Valenzuela, Juan,Weiant, C. W.,Widmer, Randolph J.,Rebecca Storey,Yarborough, Clare M.,","16",2,"","2005-01-01T00:00:00Z","179-194",""
